mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,centroid,category
-31.205923359686075,1.9996920745091387,1.0274614313915804,0.35116274455751195,0.7747908195127532,0.7878187558673352,0.6178688557833472,0.3545204102699347,0.04756520388643065,0.3195590576420066,0.43757561710222853,0.30816431365934793,0.16023524560068023,0.12498179459661185,-0.00512106565600483,0.3358456852867404,Pop
-27.458012568891185,3.3385810832229867,1.3739107711165033,1.4644840679336582,0.28876794899718383,0.3173469604938749,0.9989053928311201,0.6623625609256906,0.27101330799714374,0.2579163633379492,0.26188593874071375,0.2659794157569162,0.13811154863043673,0.23769694414281958,0.01005331560943894,0.23497190810515017,Pop
-27.683810675682025,1.808940482350564,1.851726826790085,1.7049097471712946,0.6728717021511709,0.9597237990172264,0.7800944213198258,0.4142100688705896,0.23510681015173393,0.3382922796357615,0.265603779964508,0.38537043800696663,0.22841192668819213,0.20292470172656465,-0.05017254267961244,0.2571930517029681,Pop
-28.45791310140589,3.583436757372228,2.1202248302395184,0.6963732519204491,0.7906159714770514,0.8422741382607767,0.5931634027196947,-0.11056116515888142,-0.16425679555422582,0.12745249227585273,0.23695659098829144,0.2780256257370154,0.05812370983934636,0.004559672817860763,0.033007878030785476,0.24862856324736604,Pop
-25.129806680688137,2.5527479445087278,1.8871205400703228,0.7821250459340193,0.3780219636037637,0.40188596869442594,0.18599004721274642,0.07071513983371171,0.11738646490125676,0.038221749786674614,0.1620612557515235,0.2068863754884033,-0.002450599450290637,0.019597425527338622,-0.1700121402508265,0.29693798291663276,Pop
-28.344541503931733,3.3891770234143035,0.7702645672793258,0.5681297975581269,0.4441483260515746,0.22061921555034625,0.23047918795344918,0.27600085657315426,0.22096677719213786,0.13875434816139934,0.12524441516206264,0.1355177750946823,0.018640878561280456,-0.003848115007406194,-0.008944601032889575,0.28323924476946966,Pop
-28.037564321930713,2.7014018873324654,1.8002208716531896,0.6858237746426701,0.9384011321816815,0.6183598126230209,0.6650310176196612,0.3241176834855755,0.19930776653015597,0.4024789769472141,0.16075270739094824,0.08577231476126815,0.10956960688841681,-0.007107963185639843,-0.0711090255463377,0.26425688859517243,Pop
-27.6133379215323,1.5641440480389919,1.4725148746961592,0.6838938709361949,0.6695085474983835,1.114888524076462,0.7188459160407737,0.23228286958932362,0.13805799301478344,0.4224416386521074,0.3946549825220315,0.3004276669849497,0.18011886904265095,0.11471257921141349,0.13516282198390203,0.32273895275571235,Pop
-28.51966507354651,2.5128632887774605,1.765661077095093,0.6232192159384822,0.7661335557168322,0.6678566936893747,0.5020806454860244,0.27231864688490853,0.09590222026570717,0.10628284689919289,0.24153297064900137,0.2512696914129972,0.12310438408280569,-0.029867413630212437,-0.04308920365968614,0.2706504437608878,Pop
-31.297790249732003,2.296248463005553,2.440460142022317,1.5109374146128078,1.2810549294086517,1.1773405613810586,1.0012666622893307,0.49452368809334246,0.17513359389528832,0.26442255283114713,0.3240855795585186,0.31734971500567916,0.37749545391753436,0.1637863980262116,-0.04657076840381314,0.23897371250787847,Pop
-31.380802021505396,3.106817876408874,2.7033016448127993,1.6837558037455511,1.1678364282407683,0.8913275988093956,0.7508472587270663,0.10729990877072196,-0.27784985119059574,-0.07222086202842681,-0.02797818405986366,0.22477577588450545,0.11290064175578078,0.06926768685076078,0.07909477840500759,0.2272091068485855,Pop
-30.40035532373873,3.2249793666619913,2.4113856026861487,0.9543529792520673,0.999208043680797,0.6807883601699085,0.5323578606079753,0.15700825195872145,-0.011007246359556213,0.1552940826266309,0.4889779631505813,0.37585089278668454,0.2732096253510569,0.14267061125759514,0.11239136686137564,0.2298310143867913,Pop
-28.26874271494073,3.3131866512434303,1.5006727057258866,0.976123750991076,0.8651024099935343,0.7247057316526224,0.490268115342295,0.2864549608237291,0.2798441161489291,0.24895940640165415,0.16318504880170584,0.10440711448374596,0.05570155388970064,-0.09145110870084312,-0.05277733206152057,0.24235065110321602,Pop
-28.13201824228149,2.6657243853532337,1.9661406133710801,1.5642587247929514,0.5553549646267137,0.6720156631352209,0.7061868782764794,0.4465260914533291,0.13772952742736758,0.30720213470922403,0.3029519591622229,0.24330058336554336,0.17045420606640443,0.08891121661663591,0.011063802639291766,0.2395094193878679,Pop
-27.348188302284065,3.7101987664501044,2.0385829459140155,0.8116369373505925,0.5728389668895868,0.3467988752248391,0.26186023856258933,0.09067112539662954,-0.06551942109569513,0.012748374082133243,0.13893866275474873,-0.0555876539585406,-0.0017112430110304072,0.0208631139474386,-0.10561254360023811,0.24563362287157778,Pop
-27.3846755251486,3.583162456104578,2.029200434728773,0.837637739889825,0.5723927444491027,0.3638249091858659,0.2718649755987162,0.09115880441119573,-0.07540737595040375,0.0029811138232590634,0.12553575370520295,-0.04828651953940943,0.009924278300108794,0.04538626667971193,-0.0841944034810579,0.24967167724802114,Pop
-29.148338306059273,0.737440224559465,1.9632264607266778,0.4823808005682432,0.7350569544157606,0.5792242259288859,0.4797248274182731,0.4199611735209244,0.3320366500929864,0.33279122240129083,0.4769280785145762,0.37019233541839297,0.2292027794127254,0.061650392062779315,0.10245081497422065,0.37299373424799476,Pop
-28.174842991090955,4.632623705423769,1.4636625844252378,0.6984872715364273,0.938207688103848,0.28368846659035296,0.026971462038887034,-0.051418954445543216,-0.044962403234078026,-0.1857000571906494,0.055858453676087674,0.11262906658705821,0.11786188164300088,0.08235608779917104,-0.021928513791592354,0.22982733904310504,Pop
-29.160257161177704,2.498169142240809,2.808763088432633,1.3698790160556358,1.1284365355131152,0.7505413944843081,0.656273504018339,0.23797088085325982,0.05965750211102065,0.27094506922518763,0.3810087972041221,0.16450651071300304,0.04589690543167924,-0.027742275025799047,-0.14948329092020793,0.24170355293808055,Pop
-25.250925364539412,3.3708388371853135,1.967581635017024,0.7482248553239191,0.49589868580393004,0.33178250453834196,0.14411681741320023,0.06928139109365584,-0.08758544814337212,-0.10097623618470937,0.05955386663150252,-0.06338224599837781,0.01897973873951787,0.05861222580536423,-0.10844201584486114,0.26015482013539215,Pop
-28.45604996972767,2.3867536142700554,2.3794332697265332,1.0162009642967547,0.6904308928543695,0.7017557763799845,0.47771268289527596,0.48722494186443693,0.21902143050050243,0.460978919896821,0.2912099260521157,0.4122315239464817,0.4075257286935687,0.2365333061084585,0.18909129937259853,0.2423964486906668,Pop
-24.783358278540803,3.5508135036428126,1.3147660594132269,0.3307277143060375,0.5623778763079191,0.24270607657526097,0.18669842661310077,0.037534164921904305,0.01497944766937157,0.05909454213422471,0.03534137869016768,0.08898947353797251,0.23767456771116038,0.09536864354481857,-0.11147703648658117,0.2784949266705058,Pop
-26.792348998749475,3.4292302125191734,1.6143563015428037,0.7395661496082477,0.5566553007328205,0.4625735739357418,0.2134914698849014,0.23656627148191342,0.17220993715253358,0.12349115548604726,0.1051029873666084,0.1843209754060032,0.10063715787324344,0.017619755289763443,-0.10444697927055167,0.2536613875952588,Pop
-26.29165405740854,0.8439402605456106,1.9427986690145054,0.9567601845181433,0.7292413958123937,1.6339199301780436,0.9841806968142501,0.45100295566518295,0.19489794955795237,0.33305058192092,0.2792159660277536,0.5166313775617373,0.1593940446147311,0.011312684941991176,0.06378378018308761,0.31525877452430406,Pop
-34.24683360263947,5.919447183283521,2.987049909405203,0.8372072588298204,0.35747724296432054,0.6728368569292594,0.5927934513450029,0.3851783042275387,0.10189835943744587,0.08296749126172241,0.3659392608390742,0.5803415681780357,-0.013255838612792956,-0.19691959045232574,0.007956823237068799,0.14831398796162373,Pop
-36.05534096121376,3.979496533304687,2.4872083895953203,2.8886129233601654,1.3308982657892632,0.01937406512211842,0.5084564828022562,1.3326769234068792,0.6599056586028275,0.32995788418162586,-0.06245214707172511,-0.09719093643217609,0.17362870834338923,0.15592463249914018,-0.018440004227398867,0.15585014883169318,Pop
-27.51263724650247,3.0315518421894248,1.6330884578614513,0.5980782574911008,0.3375052265271675,0.7417569538977699,0.6794513377235264,0.40500655097824284,0.13493758834653122,0.17020341380488693,0.22376529837389444,0.11585824064488126,0.07725474292332314,-0.02273724799393745,0.13765143200757154,0.2677275281550639,Pop
-28.628492013682795,4.149289728806513,0.33982202182606314,1.08276618692981,0.5793575299140304,0.5911540821005802,0.7053476858806109,0.6121491780762425,0.49143382746206776,0.21620581202610534,0.13478444085079588,0.29079303586942956,0.18864951716416914,0.2093069576660277,0.16833087124934967,0.206238235942895,Pop
-27.573751725858454,3.412557763592547,1.5258589744167443,-0.08934756358729734,0.2613812785748201,0.2774368692944814,0.5496287483669321,0.23698055933515427,0.06262617243903154,-0.061012138874285714,0.24186746572565443,0.20179293506414175,0.18623782253339566,0.12800776500864186,0.06472173663103686,0.25421137905699137,Pop
-32.519858871207276,3.6146823405887645,3.2545952527077633,0.8868933506047897,1.0409480791465007,0.8369790255931777,0.6935799574047488,0.37351094518728306,0.21959831751653852,0.2345043272371538,0.2790482037761187,0.21300142923136314,0.16051174345447689,0.00890812402238389,-0.08980659039625657,0.19179666388943098,Pop
-32.5830843189687,3.6284260960715433,3.2609457573212524,0.8481134140308378,1.036751313253002,0.8710470910286712,0.7040029579992492,0.38659003841953715,0.21012764986232577,0.2727663133763541,0.3072551112195678,0.1951010747011165,0.14214243130055154,0.019116607745371408,-0.10248636734279126,0.19181686743708612,Pop
-27.278363325460937,2.749558215049263,2.2076478556228523,0.4389142044537936,0.9692320657663531,0.9598696165589802,0.17220154768227194,0.43182834014438765,0.2651612602916671,0.13241285871940306,0.16566238655387105,0.12159849310347089,0.1956845337130484,0.015094554838204596,-0.04172789032638495,0.25403159391120284,Pop
-27.54787159459836,2.8016624318595387,1.8012951398213406,0.21146226747776642,0.5738031840750177,0.6113020157027296,0.1587638077769116,0.2013423464788602,-0.4315507964192827,-0.18812946043384532,-0.11451719513647811,0.12528537735644926,0.18886404621859615,0.13670580604086457,0.08867299931975203,0.28967255191757757,Pop
-35.48215568390484,4.15164845391714,3.1782320023100774,0.7417551500402265,0.39384549324753537,0.9384609223187798,1.410923943965699,0.8794361290233713,-0.24799011306184152,-0.23375730702470154,0.7074453081454094,0.4714304400362578,-0.14665744566487418,0.08987016353059629,0.10452653340653874,0.1931850807574788,Pop
-30.464219002035176,2.540319759089612,2.04586109675612,0.42826367911633567,0.5725007058703925,1.1526586509939183,0.7890228246824501,0.2959428726859052,0.3177138434944357,0.2593360384032178,0.2316587328990148,0.30645733649034806,0.15093703187249566,0.21191953107572378,0.21411842038504572,0.24332242486793434,Pop
-25.431271304411712,2.202100850340745,2.1066567580938473,-0.14286757988794427,1.0838847095926398,0.7170119777685597,0.17272084501214127,0.4042837790932352,0.17434533715469377,-0.008198170980457418,0.12700167250238284,0.11398198001897168,0.1991617975982995,-0.015235650179382287,-0.020213941757625184,0.3199805068044649,Pop
-26.22305428623085,1.7428590548529492,1.3298087467067996,0.39629114900359796,0.022355009779681436,0.540727673980272,0.8684583457200117,0.26123055293454117,-0.1076705909442789,0.06716479489120257,0.2562861282544159,0.3188801308373569,0.17339562453810284,0.029408502938340624,0.08573372332253888,0.30452644880985996,Pop
-31.7372987778956,4.424420109510776,3.203735146439382,0.22660883995972655,0.3443879958734165,1.2650610668365352,1.076849769643538,-0.1661608168462508,-0.4930095342985265,-0.2316881383337607,-0.3282846773933316,0.1062408283180262,-0.08418853980595933,-0.027670017798970513,-0.03520475661676888,0.2150061682586478,Pop
-27.241631165575754,1.9315449484035978,2.3485843293568696,0.7278204091080923,0.47225813364229247,1.3253330524595945,0.9199866956196631,0.4260132869186765,0.40817937170719676,0.2761287838957337,0.19138857139763452,0.16435984233791984,0.15677932022758384,0.057724488738267896,-0.2280057236878875,0.2882711776529778,Pop
-27.084135850690444,1.2353651258652791,1.6645488218893842,0.9944644805782183,0.49796441585211293,0.6248228940683727,0.23509906705778388,-0.09153502851267091,0.06474707095772599,0.2768718877448979,0.15181605212087673,0.20933027663124334,-0.000784740900281939,-0.11144989639284071,0.09121478567304797,0.3343320600956295,Pop
-28.152618434010584,2.546154526147288,1.7267392443045622,0.177764992030316,0.5467267159864057,0.6490790344134756,0.7148471399068765,0.38114789817726724,0.2768368676198254,0.38766796326156727,0.45079404917347266,0.2573567720214419,0.18483490541275935,0.1981099437105197,0.17745171043343924,0.2583076090098796,Pop
-26.12053867652352,1.7629729813651094,1.192802236110656,0.35028380564077505,0.17839393098443032,0.5873476808280941,0.782556494376549,0.24672748959157695,-0.014714622687992078,0.09568060653559152,0.19159044590849583,0.29986169290533626,0.22546297629303233,0.037299527650639035,0.08937788619277681,0.30381896739798087,Pop
-31.566372249863015,3.9861865074727905,1.405868892132891,0.26141427679852336,0.5765381304208149,0.8077572670530231,0.6238618859786491,0.2684072424411452,0.24116405060867566,0.38154552873196457,0.30513156594489965,0.12256087314966471,0.250639386505147,0.08662917904750186,0.057436055054663815,0.24992615533576065,Pop
-27.85751402433787,2.5115831341563544,1.5556392778922006,0.12971250951296773,0.6061382895640528,0.6815361531566806,0.6693147962258749,0.4068266113021055,0.2979013060235816,0.3776475643979268,0.4253515064089486,0.2590890534512218,0.20024549804063455,0.19328512194204436,0.17333177786108414,0.26085983191544165,Pop
-27.241631165575754,1.9315449484035978,2.3485843293568696,0.7278204091080923,0.47225813364229247,1.3253330524595945,0.9199866956196631,0.4260132869186765,0.40817937170719676,0.2761287838957337,0.19138857139763452,0.16435984233791984,0.15677932022758384,0.057724488738267896,-0.2280057236878875,0.2882711776529778,Pop
-29.23047118033328,3.5458681530105984,2.043550159644055,-0.19849952377098265,-0.10318630954917082,1.041857574840583,1.0988583728318597,0.3861113353621384,0.41266621060865916,0.5048583813542314,0.19960755763766477,0.3816765879985769,0.3898948212260525,0.21069847701184105,0.16014888873358843,0.23248153104625013,Pop
-25.64589951033949,4.860004297769059,0.6997141230624114,1.5328454733925507,-0.1514808759378601,1.3921987212479772,0.15766790941858802,0.6842612711651447,-0.4026811801675716,0.5084185308599835,-0.0940569728329278,0.5549900769246487,-0.09558954431977977,0.36638662205732736,-0.0919716598229121,0.20857063346565682,Pop
-34.75581681322849,6.009533947973279,2.5763773246267627,1.7167526593480271,0.8756264635289934,0.6176931606011672,0.5345651096745108,-0.07984428307852624,0.24257157454344191,0.29522411153877814,0.11165195211381372,-0.08073162970162664,0.026325905890127038,-0.05586795574340558,-0.042011440276369105,0.13991542262428094,Pop
-29.710971616427127,2.810567429412314,0.9191142011383358,1.3619724525646129,-0.524675077455096,0.3768428842109697,0.4344476700932853,0.4830551680838381,-0.030380750356232597,-0.3205963802054798,-0.3844193626435593,-0.10695853771231979,-0.08982579363866393,-0.06048828736913987,0.20010882663230475,0.3211710111674629,Pop
-32.29581986264125,4.4655386501226975,1.4013434881980829,1.156803818894318,0.9479766278085648,0.43071662405327493,0.28891138040271197,0.22087399877120403,0.1336174681755857,0.05140463073600208,0.36513813562044517,0.5741103367809912,0.061631149078075785,0.20301269494603988,0.24483572488902283,0.21057825164554547,Pop
-29.84304198456728,2.1826936755819686,2.404635696391942,1.9252512365601857,1.124781701123404,1.0934764330560314,1.1581539993878174,0.4886739453968644,0.10932582416669356,0.1059592573192217,0.4946765386966212,0.20634973421481254,-0.06925666066120408,0.00783492078130123,-0.15781461083228893,0.2169899222389423,Pop
-24.831315201180974,1.6948609187238857,1.2799574757461174,0.6407298370655893,-0.021881684348388695,0.6228817418420388,0.6817855826690533,0.32116356204447677,0.2104211698702742,0.6526533765113669,0.06674388424224736,0.3980119003441446,0.2089036298062784,0.11511198105041245,0.08171942066431793,0.33290771503281313,Pop
-26.980199196593205,3.3172253224551644,1.2854778206331208,0.39654202804053346,0.32154091395972734,0.5389803112252728,0.920234721676686,0.16401374820823963,0.24599620086284438,0.2141842172030525,0.08538979410063094,0.08791460096866797,0.17848815505342777,0.1798755289966212,0.10402078755727498,0.275160742918418,Pop
-27.848659543736524,5.425477294557596,0.6220608097928165,0.6862186221400893,0.35026764496286283,0.3347711196713069,0.24815287664055466,0.3820328675708913,0.3148570705188308,0.42731775990310505,0.2572976315157313,0.19609729850261048,0.09036750507541262,0.05465936271448893,-0.11525231121992356,0.20014734058421305,Pop
-32.80425181080883,3.3266843208786643,1.643609316705291,1.1366802329040926,0.8294294218517261,0.4584602888266287,0.694972626343411,0.6081251137192446,0.3290727192870552,0.2450443374810309,0.14685270653089327,0.10816382888781391,0.031032849995037467,0.042454053237165036,-0.06692891869354126,0.23692007790251374,Pop
-24.831315201180974,1.6948609187238857,1.2799574757461174,0.6407298370655893,-0.021881684348388695,0.6228817418420388,0.6817855826690533,0.32116356204447677,0.2104211698702742,0.6526533765113669,0.06674388424224736,0.3980119003441446,0.2089036298062784,0.11511198105041245,0.08171942066431793,0.33290771503281313,Pop
-25.195120930074545,4.318185601255212,1.2511098681310056,0.8029529482796868,0.034159523067058745,0.27338241385438444,0.26999263617587377,-0.06877407716800492,0.0044093937916611075,0.04974577424290176,0.042559575507474856,0.03109307180275703,0.014469680037481624,-0.06625310439940106,-0.04673373050940093,0.25010957641901926,Pop
-26.49102173815455,2.520456382417359,1.4872385311202405,0.8859227204733678,0.288872354905031,0.732142808935452,0.86419065015999,0.09841661118616565,0.1468703985470723,0.19578683065678165,0.0017749406429171599,0.0278931503153673,-0.008736850196763912,-0.01832964474308937,0.017513067125793258,0.2902429018022388,Pop
-29.1917333920033,1.2504507992681448,2.622589703946495,1.0508057464235914,0.6622022656700183,1.1551376817803014,0.9089357578088932,0.3548714039769119,0.20435621586165337,0.16490872931099823,0.511296533639437,0.30705993750757016,0.14014796054018455,0.030569302682370007,0.05015241077418439,0.2967453270106067,Pop
-27.00506547352282,2.8072893495852753,0.9864312131579108,0.2643320236242604,0.06657256217461055,0.9101530799067845,0.774845492659658,0.7542133042816392,0.49781449909120956,0.4144801453837709,0.38890354764680213,0.2941479020480682,0.3364499158459444,0.046480739799832374,0.03390228330178485,0.2738928656053895,Pop
-27.206752601514992,1.5935706150863245,1.1752792001870236,0.361119766829099,0.5419663641718371,0.74161075644104,0.4703798298751391,0.5223243611047763,0.4033096275949082,0.3519060358711869,0.38870608279788227,0.4079015444509275,0.27576310192598713,0.2470349825480463,0.29118876547787403,0.3007492627287145,Pop
-27.111669253184594,1.3451608101756296,1.4454200740117527,0.23449552181809974,0.20089766999737232,0.8127776031524326,0.6389976012644983,0.23863185504898676,-0.005011269401048362,-0.011462223677510692,0.1634784008181425,0.2994085052913603,0.0992168121138857,-0.0005400203616270108,0.11853806233681101,0.36122853696503077,Pop
-28.360824223657204,3.3272723780458433,1.617384623137106,0.1937875823122774,-0.14006888384270336,0.9031799384973189,1.06594458075666,0.24155261704734593,0.31753817630043263,0.2891339079011065,0.3284209921461807,0.49792457465655093,0.18976132523534953,0.10806793226242828,0.08418388521328365,0.2559346199437319,Pop
-34.966384955173034,4.211313847420226,1.7370565412545391,1.267720840685064,0.391782714032594,0.8799649003733144,1.3281927705456127,0.6821982307829301,0.44618307779625344,0.5171566026409647,0.49095340365693624,0.4636220642421401,0.20937367187482236,0.11233694421029984,0.1392354185697848,0.1749355142307398,Pop
-27.306274104087166,2.7722058751780865,2.241210484428952,0.4716301019277381,0.9863600913352487,0.9408765542692109,0.1631819594358231,0.43244809924534316,0.2609703412738785,0.13521920311222585,0.17167653140446873,0.11257613000098403,0.19458340824013182,0.03369787954469453,-0.058267013788105206,0.253324359687878,Pop
-32.275391034425084,4.249643429423212,1.9800469368139704,1.2430670615448247,1.3056739056386921,0.7597657281610927,0.44812994372473164,0.9235120054587778,0.2513724159010985,0.25324858592290955,0.11596083599779246,0.543147062766287,-0.05249048583097986,0.14733245087290356,-0.023435985427386855,0.184742765494491,Pop
-31.09840508229511,2.7609941329074745,2.418633285951345,0.7295785815155311,0.6637985966202432,0.8442212870982071,0.6490308311890969,0.4732450875165599,0.5300232223116118,0.4351069448270244,0.5410826704696728,0.23258863080581815,0.33713057550076575,0.20726150779998406,0.032825377041675145,0.21799158339850264,Pop
-31.80753684280098,4.623673798366849,1.416376305372247,1.0890356982358897,1.024547438591523,0.8909140424846052,0.6792281828707758,0.4922021924928953,0.23536503343056703,0.24210812106442633,0.15718265719133853,0.10554033259334596,0.0886488230842425,0.020713819387695252,-0.14284177188903815,0.1896497761210527,Pop
-28.962379165380693,1.7820477322058177,2.257583807551062,0.1201481440633617,0.9372374916199467,0.8300796781437024,0.5418031157809078,0.42054296601396596,0.24667593196742324,0.2852778060682087,0.1362068129009818,0.35579242856248244,0.3326141781138529,0.11051762303044364,0.12519201256565815,0.3040496897074081,Pop
-30.458642633280235,5.986087765411919,1.209663294312025,0.16100797738423522,0.22209734347776844,0.30711290925304885,-0.1318097870140063,0.07397998998096646,0.1623489153069513,0.31586558160662276,0.13083018457489187,0.13928035366322408,0.06664473310484123,-0.015961530103377575,-0.052678770713814195,0.19974049495614485,Pop
-27.28986012856027,2.7088180243039117,1.2551998217417177,0.5388454544788415,0.4753414743355782,1.1566582238094307,0.42100375311167754,0.10101954778671127,0.14901643902700784,0.04667164390333196,0.14038288941605614,-0.05883684844688185,-0.07162430108571118,0.04535948176673596,-0.020547629863700918,0.3019755871177218,Pop
-27.387738282160914,2.4043851733273867,1.9487310672765812,0.851045028127593,0.5971689579720361,1.152945075872675,0.2342026744909216,0.4995454219715538,0.5067552827069074,0.28980181730494703,0.3977914560260384,0.2959001022969512,0.08727342866270277,0.16382410464657018,0.08628468982006476,0.27398648209486176,Pop
-29.430161636157617,2.751399651780672,1.2764168236779554,0.171774289994001,0.5947354812050134,0.8334812581065103,0.7492382517716685,0.20930917587372808,0.170655436654482,0.2504984174127384,0.3915781151291281,0.12508355673524843,0.006336632782133436,0.04049709974219157,0.014082325809589085,0.2881245039355902,Pop
-25.092794071753733,2.9683988056616983,1.066636365524998,0.4422001553130433,0.5562718256144762,0.8247361156005136,0.7007573433174614,0.20160692564487473,0.3501155894800029,0.3249466556620815,0.07402697964169147,0.2847366525082493,0.1295157700073008,0.05673239662694203,-0.01693828125157332,0.28681371649443166,Pop
-27.188995632692656,2.451305748461371,1.9008760107221867,0.8006016450561818,0.6219216918936658,1.1762135470304718,0.1925449181530305,0.49424180191852896,0.5191529718093213,0.27603541258639086,0.37675844589318747,0.30409464060192093,0.08837902314493445,0.16324046266509817,0.07048926759619221,0.27510486847457,Pop
-24.616935526217073,2.096363869024856,1.3237728059514238,0.4583290412597687,0.4134175862060611,0.6502314192235716,0.33090146362303413,0.21802035298263817,0.35410303967243334,0.2140436778762934,0.3079384510327673,0.4431656455300676,0.2751728556370714,0.13825921317295733,0.1224814855599664,0.3093082125102166,Pop
